S.No,Flight Number,Date,From,To,Aircraft,Flight time,STD,ATD,STA,Unnamed: 10,ATA,Unnamed: 12,Unnamed: 13,__sheet__,dep_delay_min,arr_delay_min
412,6E5313,2025-07-22,Mumbai(BOM),Chennai(MAA),A21N(VT-ICQ),01:36:00,2025-07-22 09:55:00,2025-07-22 10:07:00,2025-07-22 12:00:00,,2025-07-22 11:42:00,,,9AM - 12PM,12.0,-18.0
413,AI2430,2025-07-22,Mumbai(BOM),Delhi(DEL),A20N(VT-TNK),02:09:00,2025-07-22 10:00:00,2025-07-22 10:14:00,2025-07-22 12:15:00,,2025-07-22 12:23:00,,,9AM - 12PM,14.0,8.0
414,6E5165,2025-07-22,Mumbai(BOM),Kolkata(CCU),A21N(VT-ICC),02:20:00,2025-07-22 10:05:00,2025-07-22 10:17:00,2025-07-22 12:55:00,,2025-07-22 12:37:00,,,9AM - 12PM,12.0,-18.0
415,AI2107,2025-07-22,Mumbai(BOM),Singapore(SIN),A21N(VT-TVF),05:20:00,2025-07-22 10:05:00,2025-07-22 10:37:00,2025-07-22 18:30:00,,2025-07-22 18:26:00,,,9AM - 12PM,32.0,-4.0
416,AI2877,2025-07-22,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQK),01:09:00,2025-07-22 10:05:00,2025-07-22 10:40:00,2025-07-22 11:35:00,,2025-07-22 11:49:00,,,9AM - 12PM,35.0,14.0
417,6E791,2025-07-22,Mumbai(BOM),Jabalpur(JLR),A20N(VT-IIE),01:30:00,2025-07-22 10:10:00,2025-07-22 10:31:00,2025-07-22 12:05:00,,2025-07-22 12:01:00,,,9AM - 12PM,21.0,-4.0
418,EK505,2025-07-22,Mumbai(BOM),Dubai(DXB),B77W(A6-EGO),02:21:00,2025-07-22 10:15:00,2025-07-22 10:48:00,2025-07-22 11:45:00,,2025-07-22 11:39:00,,,9AM - 12PM,33.0,-6.0
419,AI695,2025-07-22,Mumbai(BOM),Varanasi(VNS),A319(VT-SCV),01:56:00,2025-07-22 10:20:00,2025-07-22 10:41:00,2025-07-22 12:35:00,,2025-07-22 12:36:00,,,9AM - 12PM,21.0,1.0
420,6E5181,2025-07-22,Mumbai(BOM),Indore(IDR),A21N(VT-ICO),00:56:00,2025-07-22 10:20:00,2025-07-22 10:47:00,2025-07-22 11:45:00,,2025-07-22 11:44:00,,,9AM - 12PM,27.0,-1.0
421,AI633,2025-07-22,Mumbai(BOM),Bhopal(BHO),A20N(VT-CIN),01:05:00,2025-07-22 10:25:00,2025-07-22 10:53:00,2025-07-22 12:05:00,,2025-07-22 11:59:00,,,9AM - 12PM,28.0,-6.0
422,6E521,2025-07-22,Mumbai(BOM),Amritsar(ATQ),A20N(VT-IQA),01:56:00,2025-07-22 10:25:00,2025-07-22 11:01:00,2025-07-22 12:40:00,,2025-07-22 12:57:00,,,9AM - 12PM,36.0,17.0
423,AI2994,2025-07-22,Mumbai(BOM),Delhi(DEL),A20N(VT-TNZ),01:58:00,2025-07-22 10:30:00,2025-07-22 11:07:00,2025-07-22 12:45:00,,2025-07-22 13:05:00,,,9AM - 12PM,37.0,20.0
424,6E6118,2025-07-22,Mumbai(BOM),Tiruchirapalli(TRZ),A21N(VT-ILC),01:39:00,2025-07-22 10:35:00,2025-07-22 11:04:00,2025-07-22 12:40:00,,2025-07-22 12:43:00,,,9AM - 12PM,29.0,3.0
425,6E624,2025-07-22,Mumbai(BOM),Thiruvananthapuram(TRV),A21N(VT-IMU),01:47:00,2025-07-22 10:35:00,2025-07-22 11:26:00,2025-07-22 12:50:00,,2025-07-22 13:12:00,,,9AM - 12PM,51.0,22.0
426,6E6087,2025-07-22,Mumbai(BOM),Kannur(CNN),A320(VT-IAX),01:18:00,2025-07-22 10:40:00,2025-07-22 11:14:00,2025-07-22 12:25:00,,2025-07-22 12:32:00,,,9AM - 12PM,34.0,7.0
427,6E535,2025-07-22,Mumbai(BOM),Deoghar(DGH),A20N(VT-IXI),02:14:00,2025-07-22 10:45:00,2025-07-22 11:05:00,2025-07-22 13:10:00,,2025-07-22 13:19:00,,,9AM - 12PM,20.0,9.0
428,6E5321,2025-07-22,Mumbai(BOM),Rajkot(HSR),A21N(VT-IRW),00:44:00,2025-07-22 10:45:00,2025-07-22 11:11:00,2025-07-22 11:55:00,,2025-07-22 11:55:00,,,9AM - 12PM,26.0,0.0
429,AI673,2025-07-22,Mumbai(BOM),Patna(PAT),A20N(VT-CIO),02:09:00,2025-07-22 10:50:00,2025-07-22 11:19:00,2025-07-22 13:20:00,,2025-07-22 13:28:00,,,9AM - 12PM,29.0,8.0
430,QP1529,2025-07-22,Mumbai(BOM),Darbhanga(DBR),B38M(VT-YAS),02:31:00,2025-07-22 10:50:00,2025-07-22 11:22:00,2025-07-22 13:30:00,,2025-07-22 13:52:00,,,9AM - 12PM,32.0,22.0
431,VS355,2025-07-22,Mumbai(BOM),London(LHR),B789(G-VBEL),08:45:00,2025-07-22 10:55:00,2025-07-22 11:30:00,2025-07-22 16:15:00,,2025-07-22 15:45:00,,,9AM - 12PM,35.0,-30.0
432,6E673,2025-07-22,Mumbai(BOM),Cochin(COK),A21N(VT-IML),01:30:00,2025-07-22 10:55:00,2025-07-22 11:37:00,2025-07-22 12:45:00,,2025-07-22 13:08:00,,,9AM - 12PM,42.0,23.0
433,AI611,2025-07-22,Mumbai(BOM),Jaipur(JAI),A20N(VT-EXM),01:28:00,2025-07-22 11:00:00,2025-07-22 11:21:00,2025-07-22 12:55:00,,2025-07-22 12:49:00,,,9AM - 12PM,21.0,-6.0
434,AI647,2025-07-22,Mumbai(BOM),Jamnagar(JGA),A321(VT-PPO),00:49:00,2025-07-22 11:00:00,2025-07-22 11:23:00,2025-07-22 12:25:00,,2025-07-22 12:12:00,,,9AM - 12PM,23.0,-13.0
435,AI2444,2025-07-22,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQS),01:07:00,2025-07-22 11:00:00,2025-07-22 11:33:00,2025-07-22 12:30:00,,2025-07-22 12:41:00,,,9AM - 12PM,33.0,11.0
436,QP1385,2025-07-22,Mumbai(BOM),Siliguri(IXB),B38M(VT-YBC),02:30:00,2025-07-22 11:00:00,2025-07-22 12:06:00,2025-07-22 14:05:00,,2025-07-22 14:36:00,,,9AM - 12PM,66.0,31.0
437,ET641,2025-07-22,Mumbai(BOM),Addis Ababa(ADD),B77L(ET-ANQ),04:22:00,2025-07-22 11:05:00,2025-07-22 11:17:00,2025-07-22 14:00:00,,2025-07-22 13:09:00,,,9AM - 12PM,12.0,-51.0
438,6E1157,2025-07-22,Mumbai(BOM),Kathmandu(KTM),A20N(VT-IXP),02:15:00,2025-07-22 11:05:00,2025-07-22 11:44:00,2025-07-22 14:05:00,,2025-07-22 14:14:00,,,9AM - 12PM,39.0,9.0
439,EY201,2025-07-22,Mumbai(BOM),Abu Dhabi(AUH),A320(A6-EIT),02:26:00,2025-07-22 11:10:00,2025-07-22 11:27:00,2025-07-22 13:00:00,,2025-07-22 12:24:00,,,9AM - 12PM,17.0,-36.0
440,6E5316,2025-07-22,Mumbai(BOM),Agra(AGR),A20N(VT-IIW),01:54:00,2025-07-22 11:10:00,2025-07-22 11:35:00,2025-07-22 13:20:00,,2025-07-22 13:29:00,,,9AM - 12PM,25.0,9.0
441,6E5307,2025-07-22,Mumbai(BOM),Goa(GOI),A21N(VT-IMM),01:00:00,2025-07-22 11:10:00,2025-07-22 11:41:00,2025-07-22 12:35:00,,2025-07-22 12:41:00,,,9AM - 12PM,31.0,6.0
442,6E6827,2025-07-22,Mumbai(BOM),Delhi(DEL),A21N(VT-NCM),01:43:00,2025-07-22 11:15:00,2025-07-22 11:39:00,2025-07-22 13:30:00,,2025-07-22 13:22:00,,,9AM - 12PM,24.0,-8.0
443,AI2632,2025-07-22,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQF),01:23:00,2025-07-22 11:20:00,2025-07-22 12:00:00,2025-07-22 13:05:00,,2025-07-22 13:23:00,,,9AM - 12PM,40.0,18.0
444,AI2841,2025-07-22,Mumbai(BOM),Goa(GOI),A21N(VT-TVH),00:58:00,2025-07-22 11:30:00,2025-07-22 12:01:00,2025-07-22 12:45:00,,2025-07-22 12:59:00,,,9AM - 12PM,31.0,14.0
445,6E5217,2025-07-22,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWU),01:22:00,2025-07-22 11:30:00,2025-07-22 12:04:00,2025-07-22 13:20:00,,2025-07-22 13:25:00,,,9AM - 12PM,34.0,5.0
446,AI2471,2025-07-22,Mumbai(BOM),Kolkata(CCU),A20N(VT-TQE),02:32:00,2025-07-22 11:40:00,2025-07-22 12:10:00,2025-07-22 14:30:00,,2025-07-22 14:42:00,,,9AM - 12PM,30.0,12.0
447,AI2419,2025-07-22,Mumbai(BOM),Delhi(DEL),A20N(VT-TQC),01:49:00,2025-07-22 11:40:00,2025-07-22 12:11:00,2025-07-22 14:00:00,,2025-07-22 14:00:00,,,9AM - 12PM,31.0,0.0
448,SQ421,2025-07-22,Mumbai(BOM),Singapore(SIN),B78X(9V-SCP),05:00:00,2025-07-22 11:45:00,2025-07-22 12:14:00,2025-07-22 19:50:00,,2025-07-22 19:44:00,,,9AM - 12PM,29.0,-6.0
449,6E5206,2025-07-22,Mumbai(BOM),Chennai(MAA),A21N(VT-IRY),01:33:00,2025-07-22 11:50:00,2025-07-22 12:18:00,2025-07-22 13:50:00,,2025-07-22 13:51:00,,,9AM - 12PM,28.0,1.0
450,6E5097,2025-07-22,Mumbai(BOM),Hyderabad(HYD),A21N(VT-ILG),01:15:00,2025-07-22 11:55:00,2025-07-22 12:25:00,2025-07-22 13:35:00,,2025-07-22 13:40:00,,,9AM - 12PM,30.0,5.0
451,6E5276,2025-07-22,Mumbai(BOM),Gwalior(GWL),A20N(VT-IIH),01:38:00,2025-07-22 12:00:00,2025-07-22 12:27:00,2025-07-22 14:00:00,,2025-07-22 14:04:00,,,9AM - 12PM,27.0,4.0
452,AI2503,2025-07-22,Mumbai(BOM),Coimbatore(CJB),A20N(VT-RTN),01:31:00,2025-07-22 12:00:00,2025-07-22 12:29:00,2025-07-22 13:45:00,,2025-07-22 14:00:00,,,9AM - 12PM,29.0,15.0
453,9I623,2025-07-22,Mumbai(BOM),Diu(DIU),AT7,—,2025-07-22 13:50:00,,2025-07-22 14:55:00,,2025-07-22 13:50:00,,,9AM - 12PM,,-65.0
454,AI2509,2025-07-23,Mumbai(BOM),Chandigarh(IXC),A20N(VT-TQB),02:04:00,2025-07-23 06:00:00,2025-07-23 06:20:00,2025-07-23 08:10:00,,2025-07-23 08:23:00,,,6AM - 9AM,20.0,13.0
455,6E762,2025-07-23,Mumbai(BOM),Delhi(DEL),A21N(VT-NCA),01:52:00,2025-07-23 06:00:00,2025-07-23 06:22:00,2025-07-23 07:55:00,,2025-07-23 08:14:00,,,6AM - 9AM,22.0,19.0
456,AI2625,2025-07-23,Mumbai(BOM),Hyderabad(HYD),A20N(VT-EXV),01:05:00,2025-07-23 06:00:00,2025-07-23 06:26:00,2025-07-23 07:25:00,,2025-07-23 07:31:00,,,6AM - 9AM,26.0,6.0
457,6E5352,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWT),01:25:00,2025-07-23 06:05:00,2025-07-23 06:14:00,2025-07-23 07:55:00,,2025-07-23 07:39:00,,,6AM - 9AM,9.0,-16.0
458,QP1891,2025-07-23,Mumbai(BOM),Srinagar(SXR),B38M(VT-YAG),02:23:00,2025-07-23 06:05:00,2025-07-23 06:30:00,2025-07-23 08:45:00,,2025-07-23 08:52:00,,,6AM - 9AM,25.0,7.0
459,6E5349,2025-07-23,Mumbai(BOM),Nagpur(NAG),A21N(VT-ILC),01:04:00,2025-07-23 06:10:00,2025-07-23 06:25:00,2025-07-23 07:45:00,,2025-07-23 07:29:00,,,6AM - 9AM,15.0,-16.0
460,6E1185,2025-07-23,Mumbai(BOM),Colombo(CMB),A20N(VT-IPU),02:06:00,2025-07-23 06:10:00,2025-07-23 07:31:00,2025-07-23 08:45:00,,2025-07-23 09:37:00,,,6AM - 9AM,81.0,52.0
461,6E6794,2025-07-23,Mumbai(BOM),Udaipur(UDR),A21N(VT-ICG),01:02:00,2025-07-23 06:15:00,2025-07-23 06:33:00,2025-07-23 07:40:00,,2025-07-23 07:35:00,,,6AM - 9AM,18.0,-5.0
462,QO342,2025-07-23,Mumbai(BOM),Delhi(DEL),B738(VT-AAZ),01:49:00,2025-07-23 06:15:00,2025-07-23 06:37:00,2025-07-23 08:25:00,,2025-07-23 08:26:00,,,6AM - 9AM,22.0,1.0
463,6E446,2025-07-23,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IIE),00:48:00,2025-07-23 06:20:00,2025-07-23 06:35:00,2025-07-23 07:40:00,,2025-07-23 07:23:00,,,6AM - 9AM,15.0,-17.0
464,6E5223,2025-07-23,Mumbai(BOM),Raipur(RPR),A21N(VT-IRY),01:31:00,2025-07-23 06:20:00,2025-07-23 06:40:00,2025-07-23 08:15:00,,2025-07-23 08:11:00,,,6AM - 9AM,20.0,-4.0
465,6E5188,2025-07-23,Mumbai(BOM),Chennai(MAA),A21N(VT-IML),01:38:00,2025-07-23 06:25:00,2025-07-23 06:44:00,2025-07-23 08:30:00,,2025-07-23 08:22:00,,,6AM - 9AM,19.0,-8.0
466,OV760,2025-07-23,Mumbai(BOM),Muscat(MCT),A20N(A4O-OVG),01:56:00,2025-07-23 06:25:00,2025-07-23 06:47:00,2025-07-23 07:25:00,,2025-07-23 07:13:00,,,6AM - 9AM,22.0,-12.0
467,GF57,2025-07-23,Mumbai(BOM),Bahrain(BAH),A321(A9C-CC),02:53:00,2025-07-23 06:30:00,2025-07-23 06:49:00,2025-07-23 07:30:00,,2025-07-23 07:12:00,,,6AM - 9AM,19.0,-18.0
468,AI2603,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A20N(VT-RTN),01:23:00,2025-07-23 06:35:00,2025-07-23 06:45:00,2025-07-23 08:30:00,,2025-07-23 08:08:00,,,6AM - 9AM,10.0,-22.0
469,6E1601,2025-07-23,Mumbai(BOM),Jakarta(CGK),A20N(VT-IXG),06:08:00,2025-07-23 06:35:00,2025-07-23 07:19:00,2025-07-23 14:50:00,,2025-07-23 14:57:00,,,6AM - 9AM,44.0,7.0
470,AI2428,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TNE),01:48:00,2025-07-23 06:40:00,2025-07-23 06:53:00,2025-07-23 08:45:00,,2025-07-23 08:41:00,,,6AM - 9AM,13.0,-4.0
471,TK721,2025-07-23,Mumbai(BOM),Istanbul(IST),A333(TC-JNS),06:02:00,2025-07-23 06:40:00,2025-07-23 07:05:00,2025-07-23 10:55:00,,2025-07-23 10:37:00,,,6AM - 9AM,25.0,-18.0
472,IX1069,2025-07-23,Mumbai(BOM),Jaipur(JAI),B38M(VT-BXH),01:29:00,2025-07-23 06:45:00,2025-07-23 06:56:00,2025-07-23 08:40:00,,2025-07-23 08:25:00,,,6AM - 9AM,11.0,-15.0
473,AI2771,2025-07-23,Mumbai(BOM),Kolkata(CCU),A20N(VT-TNK),02:30:00,2025-07-23 06:45:00,2025-07-23 07:00:00,2025-07-23 09:30:00,,2025-07-23 09:30:00,,,6AM - 9AM,15.0,0.0
474,AI601,2025-07-23,Mumbai(BOM),Bhuj(BHJ),A321(VT-PPM),00:59:00,2025-07-23 06:50:00,2025-07-23 07:03:00,2025-07-23 08:05:00,,2025-07-23 08:01:00,,,6AM - 9AM,13.0,-4.0
475,AI2821,2025-07-23,Mumbai(BOM),Chennai(MAA),A20N(VT-RTL),01:45:00,2025-07-23 06:50:00,2025-07-23 07:13:00,2025-07-23 08:55:00,,2025-07-23 08:59:00,,,6AM - 9AM,23.0,4.0
476,6E 294,2025-07-23,Mumbai(BOM),Indore(IDR),A21N(VT-ICZ),00:55:00,2025-07-23 07:00:00,2025-07-23 07:01:00,2025-07-23 08:00:00,,2025-07-23 07:56:00,,,6AM - 9AM,1.0,-4.0
477,AI2873,2025-07-23,Mumbai(BOM),Hyderabad(HYD),A20N(VT-ATV),01:08:00,2025-07-23 07:00:00,2025-07-23 07:11:00,2025-07-23 08:40:00,,2025-07-23 08:19:00,,,6AM - 9AM,11.0,-21.0
478,QP1410,2025-07-23,Mumbai(BOM),Delhi(DEL),B38M(VT-YAA),01:48:00,2025-07-23 07:05:00,2025-07-23 07:08:00,2025-07-23 09:20:00,,2025-07-23 08:56:00,,,6AM - 9AM,3.0,-24.0
479,6E 301,2025-07-23,Mumbai(BOM),Delhi(DEL),A21N(VT-NCR),01:48:00,2025-07-23 07:05:00,2025-07-23 07:16:00,2025-07-23 09:10:00,,2025-07-23 09:04:00,,,6AM - 9AM,11.0,-6.0
480,6E6133,2025-07-23,Mumbai(BOM),Rajkot(HSR),A21N(VT-IMM),00:45:00,2025-07-23 07:15:00,2025-07-23 07:17:00,2025-07-23 08:15:00,,2025-07-23 08:03:00,,,6AM - 9AM,2.0,-12.0
481,6E5246,2025-07-23,Mumbai(BOM),Hyderabad(HYD),A21N(VT-ILD),01:13:00,2025-07-23 07:20:00,2025-07-23 07:20:00,2025-07-23 08:50:00,,2025-07-23 08:33:00,,,6AM - 9AM,0.0,-17.0
482,6E5172,2025-07-23,Mumbai(BOM),Bhopal(BHO),A20N(VT-IQG),01:07:00,2025-07-23 07:25:00,2025-07-23 07:23:00,2025-07-23 09:00:00,,2025-07-23 08:30:00,,,6AM - 9AM,-2.0,-30.0
483,6E5284,2025-07-23,Mumbai(BOM),Goa(GOX),A20N(VT-IQF),00:45:00,2025-07-23 07:25:00,2025-07-23 07:30:00,2025-07-23 08:35:00,,2025-07-23 08:15:00,,,6AM - 9AM,5.0,-20.0
484,AI623,2025-07-23,Mumbai(BOM),Cochin(COK),A20N(VT-TNJ),01:52:00,2025-07-23 07:25:00,2025-07-23 07:34:00,2025-07-23 09:30:00,,2025-07-23 09:26:00,,,6AM - 9AM,9.0,-4.0
485,AI2183,2025-07-23,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNR),02:50:00,2025-07-23 07:25:00,2025-07-23 07:38:00,2025-07-23 10:45:00,,2025-07-23 10:57:00,,,6AM - 9AM,13.0,12.0
486,6E5296,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCK),01:24:00,2025-07-23 07:30:00,2025-07-23 07:35:00,2025-07-23 09:30:00,,2025-07-23 09:00:00,,,6AM - 9AM,5.0,-30.0
487,6E5108,2025-07-23,Mumbai(BOM),Coimbatore(CJB),A20N(VT-IIH),01:27:00,2025-07-23 07:35:00,2025-07-23 07:37:00,2025-07-23 09:30:00,,2025-07-23 09:04:00,,,6AM - 9AM,2.0,-26.0
488,6E6543,2025-07-23,Mumbai(BOM),Varanasi(VNS),A21N(VT-ILZ),01:52:00,2025-07-23 07:40:00,2025-07-23 07:44:00,2025-07-23 09:55:00,,2025-07-23 09:35:00,,,6AM - 9AM,4.0,-20.0
489,AI2851,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNH),01:24:00,2025-07-23 07:40:00,2025-07-23 07:51:00,2025-07-23 09:45:00,,2025-07-23 09:15:00,,,6AM - 9AM,11.0,-30.0
490,AI2354,2025-07-23,Mumbai(BOM),Bangkok(BKK),A20N(VT-EXU),04:30:00,2025-07-23 07:45:00,2025-07-23 08:07:00,2025-07-23 13:35:00,,2025-07-23 14:07:00,,,6AM - 9AM,22.0,32.0
491,6E5329,2025-07-23,Mumbai(BOM),Kolkata(CCU),A21N(VT-ICO),02:23:00,2025-07-23 07:45:00,2025-07-23 08:09:00,2025-07-23 10:45:00,,2025-07-23 10:33:00,,,6AM - 9AM,24.0,-12.0
492,AI2970,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TNX),01:54:00,2025-07-23 07:45:00,2025-07-23 08:12:00,2025-07-23 09:55:00,,2025-07-23 10:07:00,,,6AM - 9AM,27.0,12.0
493,6E5305,2025-07-23,Mumbai(BOM),Siliguri(IXB),A20N(VT-IXI),02:38:00,2025-07-23 07:50:00,2025-07-23 08:19:00,2025-07-23 10:55:00,,2025-07-23 10:58:00,,,6AM - 9AM,29.0,3.0
494,6E333,2025-07-23,Mumbai(BOM),Delhi(DEL),A21N(VT-NCL),01:49:00,2025-07-23 08:05:00,2025-07-23 08:25:00,2025-07-23 10:15:00,,2025-07-23 10:14:00,,,6AM - 9AM,20.0,-1.0
495,6E1451,2025-07-23,Mumbai(BOM),Dubai(DXB),A20N(VT-IIO),02:20:00,2025-07-23 08:10:00,2025-07-23 08:32:00,2025-07-23 09:40:00,,2025-07-23 09:21:00,,,6AM - 9AM,22.0,-19.0
496,6E5204,2025-07-23,Mumbai(BOM),Chennai(MAA),A21N(VT-ILH),01:35:00,2025-07-23 08:15:00,2025-07-23 08:35:00,2025-07-23 10:10:00,,2025-07-23 10:09:00,,,6AM - 9AM,20.0,-1.0
497,6E6258,2025-07-23,Mumbai(BOM),Goa(GOX),A21N(VT-ICK),00:47:00,2025-07-23 08:15:00,2025-07-23 08:37:00,2025-07-23 09:30:00,,2025-07-23 09:24:00,,,6AM - 9AM,22.0,-6.0
498,6E532,2025-07-23,Mumbai(BOM),Tirupati(TIR),A21N(VT-IMZ),01:33:00,2025-07-23 08:30:00,2025-07-23 08:44:00,2025-07-23 10:20:00,,2025-07-23 10:17:00,,,6AM - 9AM,14.0,-3.0
499,6E5281,2025-07-23,Mumbai(BOM),Jaipur(JAI),A20N(VT-ISP),01:23:00,2025-07-23 08:35:00,2025-07-23 08:52:00,2025-07-23 10:25:00,,2025-07-23 10:15:00,,,6AM - 9AM,17.0,-10.0
500,6E1011,2025-07-23,Mumbai(BOM),Singapore(SIN),A21N(VT-ILG),05:24:00,2025-07-23 08:40:00,2025-07-23 09:00:00,2025-07-23 17:20:00,,2025-07-23 16:54:00,,,6AM - 9AM,20.0,-26.0
501,QP1781,2025-07-23,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YBC),00:57:00,2025-07-23 08:40:00,2025-07-23 09:07:00,2025-07-23 10:00:00,,2025-07-23 10:05:00,,,6AM - 9AM,27.0,5.0
502,6E5193,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWQ),01:19:00,2025-07-23 08:45:00,2025-07-23 08:58:00,2025-07-23 10:45:00,,2025-07-23 10:17:00,,,6AM - 9AM,13.0,-28.0
503,AI2432,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TQK),01:54:00,2025-07-23 08:45:00,2025-07-23 09:04:00,2025-07-23 10:55:00,,2025-07-23 10:58:00,,,6AM - 9AM,19.0,3.0
504,6E6674,2025-07-23,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IIS),01:08:00,2025-07-23 08:50:00,2025-07-23 09:12:00,2025-07-23 10:20:00,,2025-07-23 10:19:00,,,6AM - 9AM,22.0,-1.0
505,6E2301,2025-07-23,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IRZ),01:57:00,2025-07-23 08:55:00,2025-07-23 09:09:00,2025-07-23 11:20:00,,2025-07-23 11:07:00,,,6AM - 9AM,14.0,-13.0
506,6E2347,2025-07-23,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IIX),00:53:00,2025-07-23 08:55:00,2025-07-23 09:33:00,2025-07-23 10:15:00,,2025-07-23 10:25:00,,,6AM - 9AM,38.0,10.0
507,AI2739,2025-07-23,Mumbai(BOM),Chennai(MAA),A20N(VT-TQJ),01:35:00,2025-07-23 09:00:00,2025-07-23 09:20:00,2025-07-23 11:00:00,,2025-07-23 10:55:00,,,9AM - 12PM,20.0,-5.0
508,QP1518,2025-07-23,Mumbai(BOM),Cochin(COK),B38M(VT-YAR),01:35:00,2025-07-23 09:10:00,2025-07-23 09:54:00,2025-07-23 11:15:00,,2025-07-23 11:29:00,,,9AM - 12PM,44.0,14.0
509,6E6057,2025-07-23,Mumbai(BOM),Goa(GOX),A20N(VT-IPW),00:44:00,2025-07-23 09:15:00,2025-07-23 09:49:00,2025-07-23 10:30:00,,2025-07-23 10:33:00,,,9AM - 12PM,34.0,3.0
510,AI645,2025-07-23,Mumbai(BOM),Jodhpur(JDH),A319(VT-SCV),01:22:00,2025-07-23 09:15:00,2025-07-23 10:02:00,2025-07-23 11:05:00,,2025-07-23 11:24:00,,,9AM - 12PM,47.0,19.0
511,AI2863,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNQ),01:22:00,2025-07-23 09:20:00,2025-07-23 09:37:00,2025-07-23 11:00:00,,2025-07-23 10:59:00,,,9AM - 12PM,17.0,-1.0
512,AI2960,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TNW),01:43:00,2025-07-23 09:25:00,2025-07-23 09:46:00,2025-07-23 11:40:00,,2025-07-23 11:30:00,,,9AM - 12PM,21.0,-10.0
513,S5161,2025-07-23,Mumbai(BOM),Kolhapur(KLH),E75L(VT-GSI),00:43:00,2025-07-23 09:30:00,2025-07-23 09:41:00,2025-07-23 10:35:00,,2025-07-23 10:25:00,,,9AM - 12PM,11.0,-10.0
514,BA134,2025-07-23,Mumbai(BOM),London(LHR),B772(G-YMMG),08:59:00,2025-07-23 09:30:00,2025-07-23 09:57:00,2025-07-23 14:55:00,,2025-07-23 14:26:00,,,9AM - 12PM,27.0,-29.0
515,6E1305,2025-07-23,Mumbai(BOM),Doha(DOH),B38M(A7-BSE),02:49:00,2025-07-23 09:35:00,2025-07-23 09:53:00,2025-07-23 10:35:00,,2025-07-23 10:13:00,,,9AM - 12PM,18.0,-22.0
516,AI2663,2025-07-23,Mumbai(BOM),Srinagar(SXR),A20N(VT-TQA),02:15:00,2025-07-23 09:40:00,2025-07-23 09:59:00,2025-07-23 12:40:00,,2025-07-23 12:14:00,,,9AM - 12PM,19.0,-26.0
517,6E2264,2025-07-23,Mumbai(BOM),Chandigarh(IXC),A20N(VT-IIM),02:01:00,2025-07-23 09:40:00,2025-07-23 10:05:00,2025-07-23 11:55:00,,2025-07-23 12:06:00,,,9AM - 12PM,25.0,11.0
518,6E1115,2025-07-23,Mumbai(BOM),Dhaka(DAC),A21N(VT-IBW),02:35:00,2025-07-23 09:40:00,2025-07-23 10:37:00,2025-07-23 13:10:00,,2025-07-23 13:42:00,,,9AM - 12PM,57.0,32.0
519,AI2579,2025-07-23,Mumbai(BOM),Udaipur(UDR),A20N(VT-TYB),01:07:00,2025-07-23 09:45:00,2025-07-23 10:32:00,2025-07-23 11:15:00,,2025-07-23 11:39:00,,,9AM - 12PM,47.0,24.0
520,6E5092,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCE),01:21:00,2025-07-23 09:50:00,2025-07-23 10:06:00,2025-07-23 12:00:00,,2025-07-23 11:27:00,,,9AM - 12PM,16.0,-33.0
521,6E5313,2025-07-23,Mumbai(BOM),Chennai(MAA),A21N(VT-IME),01:34:00,2025-07-23 09:55:00,2025-07-23 10:09:00,2025-07-23 12:00:00,,2025-07-23 11:44:00,,,9AM - 12PM,14.0,-16.0
522,AI2430,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TNI),01:43:00,2025-07-23 10:00:00,2025-07-23 10:17:00,2025-07-23 12:15:00,,2025-07-23 12:00:00,,,9AM - 12PM,17.0,-15.0
523,6E5165,2025-07-23,Mumbai(BOM),Kolkata(CCU),A21N(VT-IMI),02:21:00,2025-07-23 10:05:00,2025-07-23 10:21:00,2025-07-23 12:55:00,,2025-07-23 12:42:00,,,9AM - 12PM,16.0,-13.0
524,AI2107,2025-07-23,Mumbai(BOM),Singapore(SIN),A21N(VT-TVF),05:24:00,2025-07-23 10:05:00,2025-07-23 10:24:00,2025-07-23 18:30:00,,2025-07-23 18:17:00,,,9AM - 12PM,19.0,-13.0
